Compound_Id|Batch_No|Well_Id|Conc_uM|Rel_Cell_Count|Induction|Cluster_AKT_PI3K_MTOR|Cluster_Aurora|Cluster_BET|Cluster_DNA_Synthesis|Cluster_HDAC|Cluster_HSP90|Cluster_L/CH|Cluster_Protein_Synthesis|Cluster_Tubulin|Cluster_Uncoupling|Cluster_High|Cluster_Sim|Trivial_Name|Chiral|Smiles
280968|1|280968:01:03_10.00|10|91|35.8|0|0|75.1|0|73.3|18.1|96.4|50.4|68.2|45|LCH|96.4|Trifluperidol hydrochloride, R 2498 hydrochloride, Triperidol hydrochloride|False|O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
280968|1|280968:01:03_30.00|30|95|84.6|0|0|73.7|0|72.9|24.3|86.2|52.2|71.5|46.6|LCH|86.2|Trifluperidol hydrochloride, R 2498 hydrochloride, Triperidol hydrochloride|False|O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
280969|1|280969:01:03_30.00|30|91|24.5|0|0|79.5|0|77|21.7|81.6|59.8|74.8|53.1|LCH|81.6|3-Tropanyl-indole-3-carboxylate hydrochloride, Navoban, Tropisetron|False|CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2
280970|1|280970:01:03_30.00|30|93|24.7|0|0|30.2|0|26.3|47.7|43.7|17.9|42.2|5.7|HSP90|47.7|Tracazolate|False|CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
280973|1|280973:01:03_10.00|10|73|47.5|9.5|0|66.2|0|66.8|17.3|40.5|57.7|55.1|87.1|Uncoupler|87.1|Tyrphostin A9|False|CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
280973|1|280973:01:03_30.00|30|70|79.3|0|0|87.4|0|84.4|22.5|75.8|72.1|82.5|82.2|BET|87.4|Tyrphostin A9|False|CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
280973|3|280973:03:09_02.00|2|102|5.4|31.6|0|53.9|0|52|28.7|42.3|50.1|43.9|83|Uncoupler|83|Tyrphostin A9|False|CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
280982|1|280982:01:03_10.00|10|88|22.5|43|0|44.8|0.4|34.6|18.9|37.9|36.9|55.2|88.8|Uncoupler|88.8|Tyrphostin AG 879|False|CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O
280982|1|280982:01:03_30.00|30|78|51.1|9.9|0|68.1|0|67|23.7|43.6|65|61.8|91.2|Uncoupler|91.2|Tyrphostin AG 879|False|CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O
280983|1|280983:01:03_30.00|30|104|11.7|1|3.6|11.1|23.6|8.9|32|21.2|34.2|34.7|28.5|Tubulin|34.7|Tetraethylammonium (chloride)|False|CC[N+](CC)(CC)CC
280984|1|280984:01:03_30.00|30|90|10.4|60.4|8.5|0|83.8|0|16.6|0|0|0|0|DNA_Synth|83.8|AG-490|False|N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1
280985|1|280985:01:03_30.00|30|101|9.5|0|0|44.6|0|41|25|40.5|50.5|50.4|39.4|Protein_Synth|50.5|TTNPB|False|C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C
280986|1|280986:01:03_30.00|30|86|13.1|59.2|0|0|75.7|0|23.4|0.3|0|6.8|27|DNA_Synth|75.7|AG-494|False|N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1
280987|1|280987:01:03_30.00|30|64|40.4|38.8|45.9|0|85.5|0|7.1|0|0|0|0|DNA_Synth|85.5|N-p-Tosyl-L-phenylalanine chloromethyl ketone, TPCK|False|Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1
280989|1|280989:01:03_30.00|30|82|28|34.7|17.5|0|69.2|0|16.9|0|0|0|0|DNA_Synth|69.2|Tyrphostin AG 527, Tyrphostin B44|False|C[C@@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1
280991|1|280991:01:04_10.00|10|91|6.2|9.5|0|0|0|6.4|24.6|0|11.3|0|9|HSP90|24.6|AG 555|False|N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1
280991|1|280991:01:04_30.00|30|85|14|39.6|36.5|0|83.2|0|25.6|0|0|0|0|DNA_Synth|83.2|AG 555|False|N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1
280992|1|280992:01:04_30.00|30|97|15.4|53.8|11.3|0|83.8|0|37.4|0|0|0|0|DNA_Synth|83.8|Tyrphostin AG 698, Tyrphostin B52|False|N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1
280993|1|280993:01:03_30.00|30|87|15.7|39.1|16.7|0|86.7|0|12.1|4.3|0|0|0|DNA_Synth|86.7|Tyrphostin AG 808|False|N#C/C(=C\c1c[nH]c2ccccc12)C(=O)c1ccc(O)c(O)c1
280995|1|280995:01:03_30.00|30|85|10|54.3|15.9|0|87.3|0|17.9|0|0|0|0|DNA_Synth|87.3|Tyrphostin AG 835, Tyrphostin B50|False|C[C@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1
280998|1|280998:01:03_10.00|10|102|7.1|0|0|78|0|76.1|22.7|79|48.4|75.6|46.8|LCH|79|Tulobuterol (hydrochloride)|False|CC(C)(C)NCC(O)c1ccccc1Cl
280998|1|280998:01:03_30.00|30|107|12.8|0|0|49.2|0|45.8|17.9|61.4|17.2|50.4|21|LCH|61.4|Tulobuterol (hydrochloride)|False|CC(C)(C)NCC(O)c1ccccc1Cl
280999|1|280999:01:03_10.00|10|103|8.3|61.4|6.7|0|72.6|0|0|0|0|0|0|DNA_Synth|72.6|Triamcinolone, Fluoxyprednisolone|False|C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
281001|1|281001:01:03_30.00|30|103|7.4|0|0|40.5|0|46.2|26.4|48.5|13.2|45|0|LCH|48.5|F3|False|CC(COc1ccc(/C=C/c2ccccc2)cc1)[N+](C)(C)C
281007|1|281007:01:03_30.00|30|58|53.2|7.6|39|10.6|0|23|73|32.2|31.8|48.7|13.5|HSP90|73|Taxol, Paclitaxel.|True|CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
281007|4|281007:04:02_10.00|10|51|58.2|0|39.2|15|0|25.3|60.4|22|47.6|50|10.9|HSP90|60.4|Taxol, Paclitaxel.|True|CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
281009|1|281009:01:04_30.00|30|81|6.4|7.5|57.8|0|68.2|0|8.4|0|0|0|0|DNA_Synth|68.2|Tyrphostin 51|False|N#CC(C#N)=C/C(N)=C(/C#N)c1cc(O)c(O)c(O)c1
281011|1|281011:01:05_30.00|30|87|7.6|27.7|33.4|0|53.2|0|24.2|0|0|0|0|DNA_Synth|53.2|Tyrphostin AG 538|False|N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1
281012|1|281012:01:03_30.00|30|88|28.3|0|0|71.4|0|72.1|15.8|88.5|46.5|63.7|39.6|LCH|88.5|Tomoxetine|False|CNCCC(Oc1ccccc1C)c1ccccc1
281013|1|281013:01:04_10.00|10|89|35.8|0|0|86.4|0|83.3|2.7|88.1|58.7|76.3|55.3|LCH|88.1|3-Tropanyl-3,5-dichlorobenzoate|False|CN1C2CCC1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2
281013|1|281013:01:04_30.00|30|99|79.6|0|0|83.5|0|81.2|20.1|88.6|64.5|77.4|57.3|LCH|88.6|3-Tropanyl-3,5-dichlorobenzoate|False|CN1C2CCC1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2
281016|1|281016:01:03_30.00|30|87|6.4|0|0|61.8|0|60.7|31.9|66.3|57.6|65.9|36.6|LCH|66.3|Sodium Taurocholate|False|C[C@H](CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(C[C@H](O)C21C)C1(C)CC[C@@H](O)CC1C[C@H]3O
281019|1|281019:01:03_30.00|30|103|30.1|0|0|48.9|0|49.7|30.1|74.1|21.2|54.2|17.6|LCH|74.1|U-69593|False|CN(C(=O)Cc1ccccc1)[C@@H]1CC[C@]2(CCCO2)C[C@H]1N1CCCC1
281021|1|281021:01:03_30.00|30|96|69.4|0|0|65|0|66.9|32.2|81.4|47.6|66.6|41.1|LCH|81.4|U-62066, Spiradoline mesylate|False|CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CC[C@]2(CCCO2)C[C@H]1N1CCCC1
281022|1|281022:01:03_30.00|30|104|52.8|0|0|75|0|73.4|17.9|96.2|42.5|63.9|42.8|LCH|96.2|(-)-cis-(1S,2R)-U-50488 tartrate|False|CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@@H]1N1CCCC1
281023|1|281023:01:03_30.00|30|98|17.8|0|0|36.9|0|37.9|26|64|18.7|48.6|7.5|LCH|64|S(-)-UH-301 hydrochloride|False|CCCN(CCC)[C@H]1CCc2c(F)ccc(O)c2C1
281024|1|281024:01:03_30.00|30|92|61.8|0|0|70.9|0|68.6|28.5|88.5|49.7|69|51.4|LCH|88.5|(-)-trans-(1S,2S)-U-50488 hydrochloride|False|CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1
281025|1|281025:01:03_30.00|30|99|27.5|0|0|54.1|0|57.7|29.8|76.9|36|55.9|22.8|LCH|76.9|U-101958 maleate|False|CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1
281027|1|281027:01:04_30.00|30|94|6.9|39.7|0|0|65.1|0|45.8|6.9|0|0|0.7|DNA_Synth|65.1|U0126|False|N#CC(=C(\N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N
281028|1|281028:01:03_30.00|30|73|43.9|0|16.5|21.5|34.5|13.6|40.1|42.3|25.4|54.5|8.1|Tubulin|54.5|U-75302|False|CCCCC/C=C\CC(O)/C=C/c1cccc(CC(O)CCCCO)n1
281030|1|281030:01:03_10.00|10|91|32.8|0|0|68.8|0|67.5|14.8|91.4|36|62.1|35.3|LCH|91.4|U-74389G maleate|False|C[C@]12C=CC(=O)C=C1CC[C@@H]1C2=CC[C@]2(C)[C@@H](C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CC[C@@H]12
281030|1|281030:01:03_30.00|30|85|77.9|0|0|70.5|0|68.7|24.5|88.9|46.5|69.6|46.6|LCH|88.9|U-74389G maleate|False|C[C@]12C=CC(=O)C=C1CC[C@@H]1C2=CC[C@]2(C)[C@@H](C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CC[C@@H]12
281031|1|281031:01:04_10.00|10|90|28.7|0|0|76.4|0|73.6|0|80.5|51|71.8|45.8|LCH|80.5|U-73122|False|COc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC[C@@H]2NCCCCCCN1C(=O)C=CC1=O
281031|1|281031:01:04_30.00|30|78|70.3|0|0|72.3|0|69.9|8.9|84|49.3|73.6|39.8|LCH|84|U-73122|False|COc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC[C@@H]2NCCCCCCN1C(=O)C=CC1=O
281034|1|281034:01:12_00.01|0.01|53|56.6|0|1.5|74.7|0|77.3|26.5|55.7|71|91|55.8|Tubulin|91|Vinblastine sulfate salt, VLB|False|CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)C3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
281035|1|281035:01:03_10.00|10|103|8.5|0|0|80.4|0|73.8|7|87.5|60.3|69.1|55.6|LCH|87.5|VER-3323 hemifumarate salt|False|C[C@H](N)CN1CCc2ccc(Br)cc21
281035|1|281035:01:03_30.00|30|91|59.1|0|0|76.7|0|71.7|22|89.1|56.7|73|56|LCH|89.1|VER-3323 hemifumarate salt|False|C[C@H](N)CN1CCc2ccc(Br)cc21
281037|1|281037:01:03_10.00|10|97|5.4|0|0|60.5|0|61.2|19.3|51.7|36|40|45.9|HDAC|61.2|Vancomycin hydrochloride from Streptomyces orientalis, Cancocin hydrochloride|False|CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O
281038|1|281038:01:16_00.01|0.01|59|40.4|0|4.6|70.1|0|71.9|34.7|56.5|68.5|92.7|54.8|Tubulin|92.7|Vincristine sulfate, VCR|False|CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
281039|1|281039:01:03_10.00|10|72|53.2|0|0|67.5|0|63.4|30.3|51.3|56.2|64.9|74.1|Uncoupler|74.1|( R)-(+)-WIN 55,212-2 mesylate|False|Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
281039|1|281039:01:03_30.00|30|64|79.8|0|0|71.2|0|73.2|43|51.9|65.9|74.2|68.5|Tubulin|74.2|( R)-(+)-WIN 55,212-2 mesylate|False|Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
281040|1|281040:01:03_10.00|10|99|16.8|0|0|36.6|0|47.1|49.9|47.8|17|40.8|6.2|HSP90|49.9|WIN 62,577|False|C[C@]12CCC3C(CCC4=Cc5nc6nc7ccccc7n6cc5C[C@@]43C)[C@@H]1CC[C@@]2(O)C#N
281040|1|281040:01:03_30.00|30|87|39|0|0|44|0|49|39.2|63.3|26.3|50.3|14.1|LCH|63.3|WIN 62,577|False|C[C@]12CCC3C(CCC4=Cc5nc6nc7ccccc7n6cc5C[C@@]43C)[C@@H]1CC[C@@]2(O)C#N
281042|1|281042:01:03_30.00|30|95|27.3|0|0|26.2|0|22.6|31.1|50|10.6|38.5|1.4|LCH|50|WAY-100635 maleate|False|COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1
281043|1|281043:01:03_10.00|10|96|19|78.2|0|0|68.6|0|4.8|21.5|0|0|15.7|AKT_PI3K_MTOR|78.2|Wortmannin from Penicillium funiculosum|False|COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
281047|1|281047:01:03_30.00|30|93|21.9|0|2.6|10.1|0|4.1|37.2|27.1|14.4|20.8|0|HSP90|37.2|YS-035 hydrochloride|False|COc1ccc(CCN(C)CCc2ccc(OC)c(OC)c2)cc1OC
281048|1|281048:01:03_10.00|10|74|17.3|0|35.2|9.6|47.2|6.1|0|25.2|0|34.9|0|DNA_Synth|47.2|Lificiguat|False|OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
281048|1|281048:01:03_30.00|30|79|29.2|0|26.3|0|49.9|0|47.3|20.8|9.7|34.5|0|DNA_Synth|49.9|Lificiguat|False|OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
281049|1|281049:01:09_10.00|10|95|5.4|59.5|0|0|68.4|0|2.7|0|0|0|6.8|DNA_Synth|68.4|Y-27632 2HCl|False|C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1
281049|1|281049:01:03_10.00|10|102|13.3|67.7|0|0|54.7|0|18.9|8.8|0|0|20.3|AKT_PI3K_MTOR|67.7|Y-27632 2HCl|False|C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1
281049|1|281049:01:03_30.00|30|95|19.3|56.2|0|0|50.4|0|19.1|0|0|0|0|AKT_PI3K_MTOR|56.2|Y-27632 2HCl|False|C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1
281051|1|281051:01:03_30.00|30|94|39.2|0|0|61.7|0|66.2|32.3|78.5|44.2|65.4|31.1|LCH|78.5|Zimelidine dihydrochloride|False|CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
282109|2|282109:02:03_10.00|10|98|17.1|0|0|76.8|0|74.4|9|87.8|49.2|72.5|50.9|LCH|87.8|Dibucaine hydrochloride, Cinchocaine ;hydrochloride|False|CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
283242|2|283242:02:05_10.00|10|100|24|2.3|0|7|0|0|38.3|27|9.3|19.1|0|HSP90|38.3|Englerin A|False|CC(C)[C@@]12C[C@@H](OC(=O)CO)[C@@](C)(O1)[C@@H]1CC[C@@H](C)[C@H]1[C@@H]2OC(=O)/C=C/c1ccccc1
283242|2|283242:02:06_30.00|30|100|23.7|14.9|0|14.1|16.1|7.8|29.5|43.2|9.2|28.8|0|LCH|43.2|Englerin A|False|CC(C)[C@@]12C[C@@H](OC(=O)CO)[C@@](C)(O1)[C@@H]1CC[C@@H](C)[C@H]1[C@@H]2OC(=O)/C=C/c1ccccc1
283242|2|283242:02:06_50.00|50|70|42.8|27.2|0|28.8|5.2|23.3|35.5|50.4|32.2|41.4|30.6|LCH|50.4|Englerin A|False|CC(C)[C@@]12C[C@@H](OC(=O)CO)[C@@](C)(O1)[C@@H]1CC[C@@H](C)[C@H]1[C@@H]2OC(=O)/C=C/c1ccccc1
283253|1|283253:01:06_03.00|3|95|5.4|0.7|0|46|13.1|40.4|8.6|77|15.9|54.8|33.6|LCH|77|Spiramycin I,Spiramycin II and, Spiramycin III|True|CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC2CCC(N(C)C)C(C)O2)[C@H](C)C[C@H](CC=O)[C@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@H]1OC
283253|1|283253:01:04_10.00|10|99|35.4|0|0|60.5|0|60.1|10.3|91.9|24.2|60.1|34.6|LCH|91.9|Spiramycin I,Spiramycin II and, Spiramycin III|True|CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC2CCC(N(C)C)C(C)O2)[C@H](C)C[C@H](CC=O)[C@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@H]1OC
283253|1|283253:01:04_30.00|30|93|67.5|0|0|64.6|0|62.5|2.5|89.3|33.3|62|34.3|LCH|89.3|Spiramycin I,Spiramycin II and, Spiramycin III|True|CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC2CCC(N(C)C)C(C)O2)[C@H](C)C[C@H](CC=O)[C@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@H]1OC
285004|1|285004:01:11_10.00|10|92|14|66.1|0|0|75.2|0|0|9.7|0|0|25.1|DNA_Synth|75.2|Epiblastin A|False|Nc1nc(N)c2nc(-c3cccc(Cl)c3)c(N)nc2n1
285004|1|285004:01:11_30.00|30|79|77.4|0|0|72|0|70.4|0|82.4|50.2|68.3|52.8|LCH|82.4|Epiblastin A|False|Nc1nc(N)c2nc(-c3cccc(Cl)c3)c(N)nc2n1
286060|1|286060:01:16_10.00|10|97|20.4|0|0|59.2|0|59.7|9.7|82.9|9.3|61|22.8|LCH|82.9|Cyclopamine, V. californicum|False|CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
286065|2|286065:02:09_02.00|2|93|7.1|58.7|13.2|0|80.5|0|0|0|0|0|0|DNA_Synth|80.5|CI-1040|False|O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
286065|3|286065:03:04_06.00|6|95|14.2|67.8|4.7|0|83.2|0|17.5|0|0|0|0|DNA_Synth|83.2|CI-1040|False|O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
286065|3|286065:03:04_10.00|10|101|15.9|70.5|0.5|0|86.5|0|6.5|0|0|0|0|DNA_Synth|86.5|CI-1040|False|O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
287906|2|287906:02:15_10.00|10|101|10.2|0|0|60.6|0|57|30.3|77.7|29.3|60.6|49.7|LCH|77.7|Pipinib|False|COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
287906|2|287906:02:09_10.00|10|98|38.3|0|0|59.1|0|64.6|28.2|79.9|28.8|62|34.9|LCH|79.9|Pipinib|False|COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
287906|2|287906:02:15_30.00|30|91|65.3|0|0|84.9|0|82.7|17|93.1|51.9|75.3|63.6|LCH|93.1|Pipinib|False|COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
287906|2|287906:02:15_50.00|50|78|76.2|0|0|83.3|0|80.4|25.5|91.2|53.5|76.7|68|LCH|91.2|Pipinib|False|COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
317004|2|317004:02:10_10.00|10|90|34.5|0|0|51.1|0|57.2|35.8|67.7|20.7|53.6|19.5|LCH|67.7|Smoothib|False|Cc1ccc(Cn2[nH]cc3nc(-c4ccc(N5CCN(C(=O)CCc6c[nH]c7ccccc67)CC5)cc4)nc2-3)cc1
317004|2|317004:02:11_30.00|30|109|5.5|0|0|64.2|0|62.8|33.2|76.7|26.9|63.5|30.7|LCH|76.7|Smoothib|False|Cc1ccc(Cn2[nH]cc3nc(-c4ccc(N5CCN(C(=O)CCc6c[nH]c7ccccc67)CC5)cc4)nc2-3)cc1
317004|2|317004:02:11_50.00|50|88|8.1|0|0|77.9|0|77|34.7|77.4|55.5|73.8|48.3|BET|77.9|Smoothib|False|Cc1ccc(Cn2[nH]cc3nc(-c4ccc(N5CCN(C(=O)CCc6c[nH]c7ccccc67)CC5)cc4)nc2-3)cc1
331830|2|331830:02:14_10.00|10|58|28.2|30.4|0|42.1|0|49.5|53.9|55.6|27.9|60.4|60.7|Uncoupler|60.7|PD 407824|False|O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21
332505|2|332505:02:04_06.00|6|83|23|33.4|0|28.3|0|18.3|54.2|39|19.3|44.4|44|HSP90|54.2|Sal003|False|O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl
332505|2|332505:02:04_10.00|10|89|62.9|4.3|0|33.1|0|30.6|36.3|48|35|46.8|19.3|LCH|48|Sal003|False|O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl
332505|3|332505:03:05_03.00|3|88|5.5|17.2|0|22.6|0|25.8|55.8|16.5|30.1|30|31.4|HSP90|55.8|Sal003|False|O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl
332505|3|332505:03:03_10.00|10|53|81.7|0|0|73.1|0|74.2|28.6|73.9|56.8|75.7|47.2|Tubulin|75.7|Sal003|False|O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl
332505|3|332505:03:05_10.00|10|78|47|13.5|0|24.6|0|26.1|42|41.9|32.3|43|22.1|Tubulin|43|Sal003|False|O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl
336227|2|336227:02:09_00.20|0.2|88|6.6|37.2|0|0|35.8|0|0|0|0|0|0|AKT_PI3K_MTOR|37.2|TG100-115|False|Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
337185|2|337185:02:16_30.00|30|96|9.2|0|0|48|0|49.1|34.2|57.8|7.5|49.9|30.8|LCH|57.8|Lipoxygenin|False|COc1ncccc1-c1cnc(OC)c(C(O)c2ccc3ccccc3c2)c1OC
337185|2|337185:02:16_50.00|50|84|28.3|0|0|70.4|0|69.9|40.1|86.5|38.4|72.4|57|LCH|86.5|Lipoxygenin|False|COc1ncccc1-c1cnc(OC)c(C(O)c2ccc3ccccc3c2)c1OC
339727|2|339727:02:03_02.00|2|83|42|69.6|2.7|0|95.6|0|5.8|0|0|0|0|DNA_Synth|95.6|Methotrexate|True|CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
339765|2|339765:02:05_00.20|0.2|61|55.8|43.9|0|0|28.8|7.7|3.9|0|24.4|0|40.4|AKT_PI3K_MTOR|43.9|Ouabain (Octahydrate)|True|C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
339765|2|339765:02:04_00.20|0.2|68|48.5|42.5|0|0|35.9|0.5|5.5|0|25.5|0|34.9|AKT_PI3K_MTOR|42.5|Ouabain (Octahydrate)|True|C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
339765|2|339765:02:05_00.60|0.6|54|49.9|0|0|57.6|0|61.5|10.4|37|51.9|60|57.9|HDAC|61.5|Ouabain (Octahydrate)|True|C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
339765|2|339765:02:04_00.60|0.6|55|50.8|0|0|58.7|0|64.3|3.4|38.7|48.2|58|59.9|HDAC|64.3|Ouabain (Octahydrate)|True|C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
